Review,Review_Score
"Rafael made the entire process very easy. Communication was excellent. This location is fantastic. We were fortunate to find a parking spot right in front of the building, which turned out to be a great deal.",10.0
"Rafael is great! He's thorough, helpful, gracious, and has a great apartment! Couldn't be more ideally located, right across from the park and near all the restaurants you read about online.",10.0
The host cancelled this reservation 14 days before arrival. This is an automated message.,10.0
Very friendly and available host. Perfect apartment to recommend,10.0
Simple... Easy to access... In front of the most beautiful park in Montreal... Thank you,10.0
Very cozy place to live. Close to everything.,10.0
"This place was central and walkable to pretty much everything. Great value for money & perfect size for just me, but the futon couch was great for when my friend stayed over one of the nights. It's right across from Parc Fontaine & a nice walk to Mont-Royal. Rafael was very prompt with all communication including detailed instructions for self check in. Would recommend to any of my friends & would definitely stay there again if possible.",10.0
"Rafael was an excellent host. Though we did not meet him, he was excellent at communicating with us and made check-in very easy. The apartment is nice and comfortable, and it's in a great location - a few minutes walk to Avenue du Mont Royal and right across from the park. We would happily stay here again!",10.0
Good value! Great location!,10.0
"Hello,

The bed was very comfortable and your apartment was warm, it's a shame the bathroom wasn't a little cleaner. Thank you anyway!",10.0
The place was as advertised. It provided the bare necessities without any bells and whistles. Rafael was amazing at communicating!,10.0
"Zhen is the greatest host! You will feel welcome, secure, and taken care of.",10.0
"Zhen and his family are incredibly welcoming from start to finish, their home is truly in a great location, right next to a bus stop and a 10-minute walk from the Snowdon metro station! The room is very spacious as well as the bathroom and the bed is really comfortable. There are many shops nearby and it's therefore very easy to stock up or just go out for dinner. Zhen and his wife are truly adorable people who are very attentive and caring about your needs, they cook very well (website hidden by Airbnb). I must admit that I was a little sad to leave because it was so enjoyable living there!",10.0
"Quiet neighbor close to buses, Metro Villa Maria at a 15-minute walk from a good walk, Very spacious house, the room is large and the bed is comfortable. The host is so very polite and gentle. I highly recommend this place!",10.0
Zhen was kind and welcoming. The room was very clean.,10.0
"Great place to stay in Montreal. Safe neighborhood, walking distance to the Metro, private room and bathroom, comfortable bed, many windows and a fan provided for summer. 

Zhen and his family were very welcoming during my stay. 

Bathroom door doesn't fully close, but was no issue as the suite is separate from the floors below. 

Overall I'd recommend this suite when staying in Montreal!",10.0
"It was my second time there and I'm close to calling the host Uncle Zhen, he is simply amazing! I recommend it 100%!",10.0
I couldn't have asked for a better host. Thanks to Zhen.,10.0
"The house is located in a very convenient location. Zhen and his family were so kind that they always went above and beyond to make my stay comfortable. Additionally, I received excellent travel information from Maggie, Zhen's wife, who works for a tour company.",10.0
"My stay was very comfortable. There was no air conditioning, and it was hot in August, but there was a good fan to provide cool sleeping. This place is in a very nice neighborhood. I went for long walks. There are lots of nice restaurants in the area. Also close to buses and metro. The room and bathroom were spacious, and the listing was accurate.",10.0
